invoice_number,invoice_date,total_amount,vendor_name,currency,file_name,blur_score,contrast_score,ocr_confidence,num_pages_fake,subtotal,tax,tax_rate,tax_to_total_ratio,math_error,math_error_pct,total_amount_log,subtotal_log,is_small_invoice,is_medium_invoice,is_large_invoice,is_very_large_invoice,blur_ocr_interaction,blur_contrast_ratio,ocr_blur_product,blur_squared,ocr_squared,contrast_squared,overall_image_quality,is_critical_low_blur,is_low_blur,is_excellent_blur,is_low_ocr,is_medium_ocr,is_high_ocr,is_low_contrast,is_multipage,is_high_risk_ocr,is_multipage_low_quality,day_of_week,is_weekend,is_monday,month,is_month_end,quarter,vendor_name_length,vendor_has_numbers,vendor_all_caps,vendor_frequency,is_rare_vendor,is_frequent_vendor,vendor_avg_amount,amount_vs_vendor_avg,amount_zscore,is_amount_outlier,amount_rolling_mean,amount_rolling_std,label_quality_bad,label_failure
INVOICE,2016-11-02,1090.325,COMMERCIAL INVOICE,USD,INVOICE.jpg,78.21959945615359,55.21335607293003,0.610820713785292,1,212.62855347145407,24.001446528545927,0.1128796957125915,0.1016450532626132,0.5,0.0021174776516432,5.468608513958018,5.364238775452841,0,1,0,0,33.868321234382414,0.702965158464013,0.3386832123438242,1506.4541159266485,0.7614325395697423,3048.51468883616,0.6016828011028645,0,1,0,0,0,1,0,0,0,0,2,0,0,11,0,4,18,0,1,1512,0,1,118.17793650793652,1.9980886871049188,-0.0088313458305454,0,110.3420000000001,111.74936647663264,0,0
INVOICE,2003-09-13,510.0,TAX INVOICE,EUR,INVOICE.jpg,104.93835266168595,27.56480023875572,0.5525250334904304,1,3.5170512680628314,0.4829487319371686,0.1373163362747445,0.1207371528000039,0.0,0.0,1.6094379124341005,1.5078594066330353,1,0,0,0,44.695777284780974,2.054270877945212,0.4469577728478097,3206.455001280415,0.6230283931297984,759.8182122025073,0.5795816067666606,0,0,0,0,1,0,1,0,0,0,5,1,0,9,0,3,11,0,1,1640,0,1,158.5367987804878,0.0252307351071704,-0.0280088408313214,0,73.993,110.0943199830525,0,0
INVOICE,2010-05-11,586.775,,USD,INVOICE.jpg,134.5002406876746,34.642354617782715,0.6500180850789995,2,30.717383072009856,1.992616927990145,0.0648693561703988,0.0574075733385932,2.0,0.057620280679335,3.575430761606357,3.456864892480849,1,0,0,0,70.88307351703504,2.2034729576125978,0.7088307351703504,5826.802274460185,0.8622928794485093,1200.0927334642113,0.6947943133796393,0,0,1,0,0,1,0,1,0,0,1,0,0,5,0,2,11,0,1,1640,0,1,158.5367987804878,0.2189397038924712,-0.0254717242523621,0,991.837,3056.4495247487766,0,0
INVOICE,2003-11-12,982.425,,USD,INVOICE.jpg,48.10119583948526,22.543417022904077,0.5839655183428764,1,170.82459739094017,22.14540260905983,0.1296382536101681,0.1147608565802921,0.0,0.0,5.2677035079302,5.146474173870573,0,1,0,0,15.628694661390178,0.831024405466065,0.1562869466139017,350.96764782626803,0.6959504624764579,508.2056510685612,0.4526390501760452,1,1,0,0,1,0,1,0,0,0,2,0,0,11,0,4,7,0,1,1598,0,1,138.72588861076346,1.3910164897225346,-0.0123970231847585,0,164.27799999999996,430.9341079281944,1,0
INVOICE,1905-07-03,510.0,INVOICE,USD,INVOICE.jpg,109.00049356892859,37.95420733155161,0.5854310109926398,1,3.6435555046760566,0.3564444953239434,0.0978287271973114,0.0891111015532104,0.0,0.0,1.6094379124341005,1.5354803453607333,1,0,0,0,49.62252278943029,1.5632960082047405,0.4962252278943028,3520.4834913390664,0.6994478951670702,1440.5218541664058,0.6262917384869233,0,0,0,0,1,0,0,0,0,0,0,0,1,7,0,3,7,0,1,1598,0,1,138.72588861076346,0.0288338392438728,-0.0280088408313214,0,104.444,192.78338599463277,0,0
INVOICE,2005-05-16,507.5,COMMERCIAL INVOICE,USD,INVOICE.jpg,120.66818697893939,50.34182248942007,0.6780590103786714,1,2.7108197600214456,0.2891802399785543,0.1066762672926654,0.0963933811950577,0.0,0.0,1.3862943611198906,1.311252811785886,1,0,0,0,65.00854403767116,1.333128599656917,0.6500854403767115,4504.037275389646,0.9382939215422516,2534.29909155628,0.7246055864523677,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,2,18,0,1,1512,0,1,118.17793650793652,0.0253854489531815,-0.028091456154635,0,193.139,278.6776116496608,1,0
,2000-02-12,734.0,,USD,nan.jpg,85.52188607322783,36.86630045100387,0.6609613008916966,1,82.09982754660034,16.500172453399657,0.2009769416757559,0.1762838918495274,5.0,0.0534188028480897,4.549657476057832,4.420042626607749,1,0,0,0,41.245172434131625,1.1848559704369923,0.4124517243413163,1908.052246485799,0.8915711046458038,1359.1241089436885,0.6070976521853877,0,1,0,0,0,1,0,0,0,0,5,1,0,2,0,1,23,1,0,151,0,1,4674.739006622517,0.0200225081758314,-0.0206065078624267,0,77.36800000000002,165.62792947234146,0,0
INVOICE,1905-05-10,652.8,Ba.,EUR,INVOICE.jpg,110.90707838007482,37.9787060889241,0.49313759039404487,1,54.03593914576599,7.584060854234011,0.1403521588367934,0.1240847632550596,0.5,0.0081806281384059,4.129067998280486,4.0079864108480825,1,0,0,0,42.69495007820255,1.5957551892998567,0.4269495007820255,3672.931955378253,0.4962952715502955,1442.3821161888804,0.5846427235950453,0,0,0,0,1,0,0,0,0,0,2,0,0,5,0,2,3,0,0,85,0,1,460.2805882352941,0.1327885672987953,-0.023289853563651,0,107.155,191.4147644514393,0,0
INVOICE,2000-01-01,2579.65,COMMERCIAL INVOICE,USD,INVOICE.jpg,114.25486123148305,45.67181488795224,0.5112807333821402,1,745.5386676938527,86.32133230614727,0.1157838431873399,0.1037690623450799,0.0,0.0,6.724865560815073,6.615447414289922,0,1,0,0,45.89589959549001,1.3758282418303776,0.4589589959549001,3948.4350514516113,0.5334856904648555,2085.914675159376,0.6169120060071017,0,0,0,0,1,0,0,0,0,0,5,1,0,1,0,1,18,0,1,1512,0,1,118.17793650793652,7.039046522064532,0.0403850807270399,0,268.074,347.48949331386024,0,0
INVOICE,2012-11-15,515.0,=) a,USD,INVOICE.jpg,45.81052123711542,43.83472934198152,0.44198690316061545,2,5.199366408621289,0.8006335913787108,0.1539867311648618,0.1334389096566335,0.0,0.0,1.9459101490553128,1.824447094671215,1,0,0,0,10.864678429098992,0.3925429453730982,0.1086467842909899,296.0813362362604,0.3986784133990027,1921.483496484776,0.4022207931508734,1,1,0,1,0,0,0,1,1,1,3,0,0,11,0,4,4,0,0,89,0,1,9.040224719101124,0.6637002422763162,-0.0278436101846943,0,182.299,286.05098390027143,1,0
INVOICE,1996-02-01,510.0,,EUR,INVOICE.jpg,73.73664631439675,49.07473134357774,0.5683762294033236,1,3.437489805733807,0.562510194266193,0.1636397669276421,0.1406275134096699,0.0,0.0,1.6094379124341005,1.4900888574994715,1,0,0,0,29.088221345673173,0.729997478650594,0.2908822134567317,1283.3898476082534,0.6592888533688561,2408.329256444332,0.5577230854557431,0,1,0,0,1,0,0,0,0,0,3,0,0,2,0,1,7,0,1,1598,0,1,138.72588861076346,0.0288338392438728,-0.0280088408313214,0,55.55999999999999,156.77777499802855,0,0
,2000-01-01,500.0,ingen Bate Tee) ET ee,EUR,nan.jpg,93.66632727235898,38.7396115856891,0.6499582041147705,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,45.600032169212746,1.267717500778041,0.4560003216921274,2411.8790105770227,0.8621340144818318,1500.757505810057,0.6243464221976011,0,1,0,0,0,1,0,0,0,0,5,1,0,1,0,1,21,0,0,1,1,0,0.0,0.0,-0.0283393021245756,0,269.75300000000004,359.190649131254,0,1
INVOICE,1993-03-24,510.0,TAX INVOICE,USD,INVOICE.jpg,155.0681133027087,37.13395759646521,0.6573863232379858,1,3.5090771729945183,0.0,0.0,0.0,0.4909228270054817,0.1227306760687014,1.6094379124341005,1.5060925146161717,1,0,0,0,84.56374322929464,2.42488041328952,0.8456374322929464,8108.175658290379,0.8819526081231791,1378.9308067760762,0.7681200078515771,0,0,1,0,0,1,0,0,0,0,2,0,0,3,0,1,11,0,1,1640,0,1,158.5367987804878,0.0252307351071704,-0.0280088408313214,0,59.328,154.3441171754423,0,1
INVOICE,2021-09-15,517.075,INVOICE,USD,INVOICE.jpg,170.0,34.939509557317656,0.3245027495443899,1,6.059657668711473,2.7703423312885267,0.4571779505655906,0.4056137519289567,2.0,0.2928257257941836,2.057962510002712,1.9543965614784624,1,0,0,0,46.35753564919856,2.86208931965294,0.4635753564919856,10000.0,0.2149021111466715,1220.769328105892,0.6321303938868303,0,0,1,1,0,0,0,0,0,0,2,0,0,9,0,3,7,0,1,1598,0,1,138.72588861076346,0.0492337805089128,-0.027775039466344,0,155.07800000000012,240.7860194288212,0,1
INVOICE,2018-07-21,515.0,TAX INVOICE,USD,INVOICE.jpg,93.74724103224389,45.89867028910075,0.6063251057631911,1,5.186472028366744,0.8135279716332562,0.1568557220260801,0.1355879726742139,0.0,0.0,1.9459101490553128,1.82236497726294,1,0,0,0,42.58552735106554,1.0711601441609508,0.4258552735106554,2417.180248830168,0.7502655793443773,2106.68793430758,0.6170367892016995,0,1,0,0,0,1,0,0,0,0,5,1,0,7,0,3,11,0,1,1640,0,1,158.5367987804878,0.0378461026607556,-0.0278436101846943,0,109.68400000000013,200.61435836819945,0,0
INVOICE,2015-01-28,500.0,,USD,INVOICE.jpg,116.97417245729557,42.426323961735626,0.6484892608840772,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,59.8921042111206,1.5238050517731894,0.598921042111206,4179.551166123245,0.8582414724121972,1799.9929649061426,0.6853703474325328,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,1,34,1,0,200,0,1,187.35415,0.0,-0.0283393021245756,0,31.94000000000009,50.10013928934519,0,1
INVOICE,2000-01-01,512.5,,UNK,INVOICE.jpg,75.15148093538292,37.66865376961636,0.6521343888494313,1,4.535703645069126,0.464296354930874,0.1023647682693849,0.0928592524143243,0.0,0.0,1.791759469228055,1.711218684561134,1,0,0,0,34.25350220374953,0.97608088692827,0.3425350220374953,1351.860377495958,0.867916859428615,1418.927476815233,0.5800912908131752,0,1,0,0,0,1,0,0,0,0,5,1,0,1,0,1,18,0,1,1512,0,1,118.17793650793652,0.0423090815886358,-0.0279262255080078,0,123.64300000000006,382.2171765443745,0,0
INVOICE,1997-02-08,562.45,,UNK,INVOICE.jpg,64.21086750384993,45.00866542219243,0.6029473794410053,2,21.91148139223085,3.068518607769146,0.1400415796996532,0.1228390106056899,0.0,0.0,3.2573270112424533,3.131638155755604,1,0,0,0,25.387454004056963,0.6548496992281597,0.2538745400405696,868.7114690857658,0.7419296783158686,2025.7799630868603,0.5279830447405374,1,1,0,0,0,1,0,1,0,1,5,1,0,2,0,1,14,0,0,80,0,1,28.23075,0.8848507076556341,-0.026275571348203,0,72.57200000000005,138.4879797270796,0,1
INVOICE,2020-08-26,505.0,INVOICE,USD,INVOICE.jpg,104.27655302043465,52.45446153065309,0.46401066130630625,1,1.7385289689194343,0.2614710310805654,0.1503977703893595,0.1307354501725576,0.0,0.0,1.0986122886681098,1.0074209035751112,1,0,0,0,37.243065809169394,1.0711075086787327,0.3724306580916939,3156.683284002725,0.4393997832773789,2751.470534470765,0.5835595440954735,0,0,0,1,0,0,0,0,0,0,2,0,0,8,1,3,7,0,1,1598,0,1,138.72588861076346,0.0144169196219364,-0.0281740714779485,0,76.87300000000009,62.66347210061238,0,0
INVOICE,2011-01-08,507.5,INVOICE,UNK,INVOICE.jpg,170.0,46.358616337081685,0.5990675042310961,1,2.6847201759135726,0.3152798240864274,0.1174348483242928,0.1050932396643959,0.0,0.0,1.3862943611198906,1.304194586777983,1,0,0,0,85.58107203301374,2.1570962583478788,0.8558107203301374,10000.0,0.7324119890319887,2149.121308688737,0.7922509847897115,0,0,1,0,0,1,0,0,0,0,5,1,0,1,0,1,7,0,1,1598,0,1,138.72588861076346,0.0216253794329046,-0.028091456154635,0,85.477,161.6107879487612,0,0
INVOICE,2009-11-12,906.725,,USD,INVOICE.jpg,108.8362819767337,13.050867032945398,0.6329993931941806,1,143.6728723987472,19.01712760125281,0.1323640792543558,0.1168918033337083,0.0,0.0,5.097974395156263,4.974475141277789,0,1,0,0,53.55553579514243,4.537950106842286,0.5355553579514243,3507.504442422108,0.8177310852738792,170.325130311621,0.5998860886086931,0,0,0,0,0,1,1,0,0,0,3,0,0,11,0,4,10,0,0,59,0,1,555.1879661016949,0.2930358898974475,-0.014898615174693,0,159.365,238.30509881075005,0,0
INVOICE,1994-06-03,500.0,,USD,INVOICE.jpg,87.92963766274859,31.38997655653961,0.6145250643191713,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,39.75663328940818,1.442703328695574,0.3975663328940818,2050.860299107694,0.7706960299520035,985.3306282201064,0.5785449731524117,0,1,0,0,0,1,0,0,0,0,4,0,0,6,0,2,20,0,1,73,0,1,26.144109589041097,0.0,-0.0283393021245756,0,173.26899999999998,467.50498617542985,0,1
1429612,1994-02-18,502.5,Date: 18-Feb-1994,EUR,1429612.jpg,108.6645928268006,45.85699763910589,0.47672785702352155,1,0.8582438258811524,0.1417561741188475,0.1651698557848079,0.1417560323628152,0.0,0.0,0.6931471805599453,0.6196318620729607,1,0,0,0,40.256077459222624,1.289001249654243,0.4025607745922262,3493.9600093965964,0.4638152033923249,2102.8642324729635,0.586961973719174,0,0,0,1,0,0,0,0,0,0,4,0,0,2,0,1,17,1,0,1,1,0,1.0,0.999999000001,-0.0282566868012621,0,103.303,158.60814460312037,0,0
INVOICE,2000-01-01,510.0,INVOICE,UNK,INVOICE.jpg,20.0,37.58795344983277,0.5703363120562764,1,3.45558053260384,0.54441946739616,0.1575478576498614,0.1361048328228317,0.0,0.0,1.6094379124341005,1.4941573627819025,1,0,0,0,0.0,0.0,0.0,0.0,0.6638438956121517,1412.8542445467956,0.4103440629278037,1,1,0,0,1,0,0,0,0,0,5,1,0,1,0,1,7,0,1,1598,0,1,138.72588861076346,0.0288338392438728,-0.0280088408313214,0,54.29900000000011,160.8435575644783,0,1
INVOICE,2018-10-23,2258.75,,EUR,INVOICE.jpg,49.75373370033695,58.684801312830224,0.4951133871330025,1,633.404440817439,70.09555918256103,0.1106647736498887,0.09963832136876,0.0,0.0,6.557488331338735,6.452686670323627,0,1,0,0,14.029973211644949,0.3380061222861887,0.1402997321164494,393.4598529380297,0.5002801349353356,3443.90590512636,0.4843516748262812,1,1,0,0,1,0,0,0,1,0,1,0,0,10,0,4,3,0,1,78,0,1,379.41641025641024,1.8541633390880752,0.0297805778265117,0,234.36200000000008,371.22013738054005,1,0
INVOICE,2000-09-11,688.2,Buyer :Kelly Matthews,USD,INVOICE.jpg,103.79122612551163,18.24525043716571,0.6958606886101,1,67.49376038235839,7.786239617641613,0.1153623602858914,0.1034303867456326,0.0,0.0,4.3344107807322185,4.22674265181066,1,0,0,0,55.53049553446012,3.0616633379586573,0.5553049553446011,3120.4309224962767,0.9882083631692298,332.8891635148955,0.6299337061389085,0,0,0,0,0,1,1,0,0,0,0,0,1,9,0,3,21,0,0,1,1,0,75.28,0.9999999867162596,-0.022120020585531,0,126.191,176.06910351518488,1,0
INVOICE,2006-06-05,638.9,,EUR,INVOICE.jpg,117.63745443432171,29.27628968055129,0.6323472978983338,1,50.55080098910407,5.009199010895934,0.0990923746763827,0.0901583679038438,0.0,0.0,4.0353020215883175,3.9425677484432056,1,0,0,0,58.800743319252405,2.22335667451168,0.588007433192524,4236.9211148507775,0.8160471533863757,857.1011374595539,0.6525469553236868,0,0,0,0,0,1,1,0,0,0,0,0,1,6,0,2,8,0,0,30,0,1,8610.113666666666,0.0064528764827627,-0.0237491947612744,0,181.861,291.48106576830213,1,1
INVOICE,2016-04-28,502.5,INVOICE ©,USD,INVOICE.jpg,107.04222188216056,38.93382458979181,0.6472912527230195,1,0.9136217849737184,0.0863782150262817,0.0945447250735614,0.0863781286481531,0.0,0.0,0.6931471805599453,0.6489976689974803,1,0,0,0,53.65873223037975,1.490430160468356,0.5365873223037976,3367.2659511925644,0.8550733996974205,1515.842697188677,0.6546117932661348,0,0,0,0,0,1,0,0,0,0,3,0,0,4,1,2,9,0,1,76,0,1,25.941973684210524,0.0385475667204565,-0.0282566868012621,0,175.0750000000001,271.87041399685694,0,0
INVOICE,2000-01-01,512.5,TAX INVOICE,USD,INVOICE.jpg,120.49786189988615,29.499219641446476,0.49761163539269804,1,4.476642960162288,0.5233570398377125,0.1169083457373589,0.1046713870332651,0.0,0.0,1.791759469228055,1.7004923147342583,1,0,0,0,47.6275289652113,2.271198124664722,0.476275289652113,4488.808998421595,0.5053415095473377,870.2039594543014,0.5922992680789764,0,0,0,0,1,0,1,0,0,0,5,1,0,1,0,1,11,0,1,1640,0,1,158.5367987804878,0.031538418883963,-0.0279262255080078,0,6.438000000000022,9.032371361097857,0,1
,2005-07-01,500.0,Address:4894 Melanie Pass Apt. 742,USD,nan.jpg,121.27002043295019,17.967387730447513,0.5102879356639363,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,49.21606635369028,3.757549189153574,0.4921606635369028,4558.052017106732,0.531415872008493,322.82702185623583,0.5773754576364136,0,0,0,0,1,0,1,0,0,0,4,0,0,7,0,3,34,1,0,200,0,1,187.35415,0.0,-0.0283393021245756,0,180.998,311.27178342028924,1,1
,2000-01-01,2327.8,,USD,nan.jpg,47.11436413285719,49.74286498474397,0.6244623178202882,1,663.7991222550385,67.32087774496154,0.1014175454388121,0.0920791082898599,0.0,0.0,6.595944434951761,6.499484923226045,0,1,0,0,16.12561778345456,0.3633936725877852,0.1612561778345456,326.75055214629884,0.7958228293418094,2474.3526168904677,0.5249837385229655,1,1,0,0,0,1,0,0,0,0,5,1,0,1,0,1,4,0,0,200,0,1,670.17835,1.0909334789896843,0.0320624130564322,0,653.631,194.36148204422017,0,1
INVOICE,2004-06-20,512.5,,UNK,INVOICE.jpg,73.03027183169672,15.7505478503561,0.6750064181180813,1,4.2637790189726665,0.7362209810273335,0.1726686127687989,0.1472441667566333,0.0,0.0,1.791759469228055,1.6608492134634,1,0,0,0,34.09121318184932,2.244589372113543,0.3409121318184932,1249.870991352732,0.9298646214298,248.07975758635715,0.5427416057003785,0,1,0,0,0,1,1,0,0,0,6,1,0,6,0,2,11,0,1,1640,0,1,158.5367987804878,0.031538418883963,-0.0279262255080078,0,147.57599999999996,238.60529216977469,0,0
INVOICE,2014-09-08,690.9,Buyer :Robert Wilcox,USD,INVOICE.jpg,66.0558159233407,24.8086284570789,0.6607934842071951,1,69.3033602982813,7.056639701718694,0.1018224739684263,0.092412776444551,0.0,0.0,4.348469851145039,4.252819597080826,1,0,0,0,28.984174354275726,1.2376289200234751,0.2898417435427572,942.7280801620634,0.8911184260626214,615.4680459213849,0.5374775695055503,1,1,0,0,0,1,1,0,0,0,0,0,1,9,0,3,20,0,0,1,1,0,76.36,0.9999999869041384,-0.0220307960363524,0,558.3230000000001,1279.5436728954785,1,0
INVOICE,1995-07-06,507.5,,USD,INVOICE.jpg,88.4070660698859,27.468047647679644,0.6189800791439416,1,2.675180708188992,0.324819291811008,0.1214195248183345,0.1082730611793156,0.0,0.0,1.3862943611198906,1.3016023037522066,1,0,0,0,40.32629635232649,1.660282144472964,0.4032629635232648,2079.7896392398816,0.7819108946470208,754.4936415751991,0.5740426223637305,0,1,0,0,0,1,1,0,0,0,3,0,0,7,0,3,18,0,1,1512,0,1,118.17793650793652,0.0253854489531815,-0.028091456154635,0,230.116,298.1753344445365,0,0
INVOICE,2011-09-14,505.0,INVOICE,USD,INVOICE.jpg,111.79462130681082,31.76607493155216,0.5893789994658921,1,1.7263491998749887,0.2736508001250113,0.1585140721418095,0.1368253316498398,0.0,0.0,1.0986122886681098,1.002963424804309,1,0,0,0,51.52554482110346,1.9264706895621384,0.5152554482110345,3745.001111493693,0.7089134796151348,1009.0835165569866,0.6224090993119423,0,0,0,0,1,0,0,0,0,0,2,0,0,9,0,3,7,0,1,1598,0,1,138.72588861076346,0.0144169196219364,-0.0281740714779485,0,146.921,317.7943153664023,0,0
INVOICE,2000-01-01,515.0,TAX INVOICE,UNK,INVOICE.jpg,122.3760810019584,30.330378848281235,0.37201925223073123,1,5.243373627465225,0.7566263725347753,0.1443014139351219,0.1261043744050668,0.0,0.0,1.9459101490553128,1.831520681712372,1,0,0,0,36.272260095867935,2.250242859119349,0.3627226009586794,4658.160871697576,0.2824455592455356,919.9318810802656,0.535547906149831,0,0,0,1,0,0,0,0,0,0,5,1,0,1,0,1,11,0,1,1640,0,1,158.5367987804878,0.0378461026607556,-0.0278436101846943,0,2.700000000000114,2.75075747094766,0,1
INVOICE,1996-01-06,512.5,,UNK,INVOICE.jpg,39.36251603704004,42.55371796537372,0.6268507223126243,3,4.457478687243922,0.5425213127560777,0.1217103275442004,0.1085042408503673,0.0,0.0,1.791759469228055,1.6969869042110517,1,0,0,0,11.559435393912684,0.3033423244440039,0.1155943539391268,166.62534545983667,0.8019220980895079,1810.81891267657,0.4687120011734863,1,1,0,0,0,1,0,1,0,1,5,1,0,1,0,1,18,0,1,1512,0,1,118.17793650793652,0.0423090815886358,-0.0279262255080078,0,86.934,225.61287804063167,1,0
INVOIC,2016-09-03,2140.45,"Duran, Morgan andl Loper, COMMERCIAL INVOIC",EUR,INVOIC.jpg,105.03555427445983,28.33849813035665,0.5263597761268497,1,600.6656407137118,55.51435928628814,0.0924213995791477,0.0846023335086193,0.0,0.0,6.48795795356371,6.399701876912451,0,1,0,0,42.62790029593072,2.0004718406409503,0.4262790029593071,3213.7979958953783,0.5654175794373619,803.0704762842277,0.5682731776312111,0,0,0,0,1,0,1,0,0,0,5,1,0,9,0,3,43,0,0,51,0,1,610.8466666666667,1.0742139308158938,0.0258712207273142,0,241.77800000000008,335.6495027010976,0,0
INVOICE,2000-01-01,505.0,,USD,INVOICE.jpg,85.93216243662175,51.80932731434782,0.5438309840296982,1,1.8298798167123305,0.1701201832876697,0.0929679035563187,0.0850600491138103,0.0,0.0,1.0986122886681098,1.0402342431605562,1,0,0,0,34.1485264543942,0.8483949973459743,0.341485264543942,1932.022241586256,0.603575794266755,2684.206396765227,0.5793758589956622,0,1,0,0,1,0,0,0,0,0,5,1,0,1,0,1,40,1,0,1,1,0,2.0,0.99999950000025,-0.0281740714779485,0,68821.41,217551.9749789456,0,0
INVOICE,2000-01-01,510.675,,USD,INVOICE.jpg,85.55677987487175,37.012298418314735,0.6304520265639718,1,3.680596334161345,10.589403665838654,2.877088337687322,2.4799534393173808,10.0,2.3419198262482843,1.6620303625532709,1.543425523641431,1,0,0,0,39.3622902163058,1.1808107197726527,0.3936229021630579,1910.085061138839,0.8111627710175899,1369.9102342063834,0.5922164298266495,0,1,0,0,0,1,0,0,0,0,5,1,0,1,0,1,18,0,1,1512,0,1,118.17793650793652,0.036131955676695,-0.0279865346940267,0,312.891,420.6914987813015,0,1
INVOICE,2000-01-01,829.075,"Duran, Morgan and Loper TAX INVOICE",USD,INVOICE.jpg,102.07188941151834,38.19825979973841,0.653325301643565,1,119.3189215769715,12.31107842302849,0.103177921465782,0.0935279064764915,0.0,0.0,4.887563296506261,4.790145897204011,0,1,0,0,51.06632562498813,1.4323844016842495,0.5106632562498813,2993.686680700665,0.8710896934033782,1459.1070517283115,0.6445602457148022,0,0,0,0,0,1,0,0,0,0,5,1,0,1,0,1,35,0,0,71,0,1,119.23436619718308,1.1039602347393491,-0.0174646471168121,0,109.89700000000002,187.78689376870005,1,0
INVOICE,2015-05-01,512.5,INVOICE,USD,INVOICE.jpg,134.61831679937558,17.88243306291506,0.4134395206034061,3,4.593132445766178,0.4068675542338216,0.0885816967954329,0.0813734945720654,0.0,0.0,1.791759469228055,1.721539496189532,1,0,0,0,45.13118280943159,4.273031899949731,0.4513118280943159,5838.826020409788,0.3488413004015802,319.78141224963764,0.5349273656260761,0,0,1,1,0,0,1,1,0,0,4,0,0,5,0,2,7,0,1,1598,0,1,138.72588861076346,0.036042299054841,-0.0279262255080078,0,23.80600000000009,29.88485876623361,1,0
INVOICE,2000-09-13,512.5,INVOICE,EUR,INVOICE.jpg,82.44964415459594,38.712994221704605,0.551214563463566,1,4.395666877354251,0.6043331226457491,0.1374837998473844,0.1208666003558297,0.0,0.0,1.791759469228055,1.6855962013312666,1,0,0,0,32.78395556298156,1.0754294743828603,0.3278395556298156,1733.3146911269598,0.6200765203557749,1498.695921609734,0.5487491065359161,0,1,0,0,1,0,0,0,0,0,2,0,0,9,0,3,7,0,1,1598,0,1,138.72588861076346,0.036042299054841,-0.0279262255080078,0,118.71,180.1641099491008,0,0
