invoice_number,invoice_date,total_amount,vendor_name,currency
INVOICE,2022-09-04,4.0,Jensen Group. INVOICE,USD
INVOICE,2009-04-15,1.0,Jensen Group. INVOICE,USD
INVOICE,2020-11-21,89.23,co TAX INVOICE,USD
INVOICE,2012-05-09,3.0,co TAX INVOICE,UNK
INVOICE,2017-12-06,4.0,Jensen Group. INVOICE,USD
INVOICE,2010-06-30,50.59,co TAX INVOICE,USD
INVOICE,,,co TAX INVOICE,UNK
INVOICE,,0.2,co COMMERCIAL INVOICE,USD
INVOICE,1993-12-27,3.0,Jensen Group. INVOICE,USD
INVOICE,2000-05-20,96.73,Jensen Group. INVOICE,USD
INVOICE,2004-12-10,3.0,co TAX INVOICE,USD
INVOICE,2009-05-02,4.0,Jensen Group. INVOICE,USD
INVOICE,1908-07-28,3.0,co TAX INVOICE,USD
INVOICE,2011-08-06,27.25,Jensen Group. INVOICE,USD
INVOICE,2018-05-08,3.0,co TAX INVOICE,UNK
INVOICE,1995-08-30,3.0,co TAX INVOICE,UNK
INVOICE,2017-09-15,3.0,co TAX INVOICE,UNK
INVOICE,2021-09-05,3.0,co COMMERCIAL INVOICE,UNK
INVOICE,1998-06-30,85.5,co TAX INVOICE,USD
INVOICE,1999-02-12,1.0,co TAX INVOICE,UNK
INVOICE,2004-05-22,3.0,co COMMERCIAL INVOICE,USD
INVOICE,2007-08-06,4.0,Jensen Group. INVOICE,UNK
INVOICE,2017-11-14,3.0,co COMMERCIAL INVOICE,UNK
INVOICE,2010-08-26,5.0,Jensen Group. INVOICE,UNK
INVOICE,2018-01-04,8.13,co COMMERCIAL INVOICE,UNK
INVOICE,2018-08-03,3.0,co TAX INVOICE,USD
INVOICE,2010-01-11,6.0,Jensen Group. INVOICE,USD
INVOICE,1996-11-27,3.0,co COMMERCIAL INVOICE,UNK
INVOICE,2018-01-26,5.0,co COMMERCIAL INVOICE,USD
INVOICE,1998-08-27,20.08,co TAX INVOICE,USD
INVOICE,2020-01-25,45.99,Jensen Group. INVOICE,USD
INVOICE,2013-12-18,6.0,Jensen Group. INVOICE,USD
INVOICE,2004-05-25,,co TAX INVOICE,UNK
INVOICE,1994-10-04,38.08,Jensen Group. INVOICE,USD
INVOICE,2001-05-15,3.0,co COMMERCIAL INVOICE,UNK
INVOICE,1999-07-02,3.0,Jensen Group. INVOICE,USD
INVOICE,2022-04-02,13.28,co TAX INVOICE,USD
INVOICE,2021-09-09,28.04,co TAX INVOICE,UNK
INVOICE,2000-09-12,22.8,co TAX INVOICE,USD
INVOICE,2015-01-06,,co COMMERCIAL INVOICE,UNK
INVOICE,2022-04-22,3.0,co COMMERCIAL INVOICE,UNK
INVOICE,2008-05-04,89.46,Jensen Group. INVOICE,USD
INVOICE,2004-05-26,96.9,Jensen Group. INVOICE,USD
INVOICE,2015-09-01,60.37,Jensen Group. INVOICE,USD
INVOICE,1994-06-24,3.0,co TAX INVOICE,USD
INVOICE,2018-06-21,2.0,co TAX INVOICE,UNK
INVOICE,2007-06-16,40.9,co COMMERCIAL INVOICE,UNK
INVOICE,2008-11-21,,Jensen Group. INVOICE,UNK
INVOICE,2002-06-28,29.15,Jensen Group. INVOICE,USD
INVOICE,2001-06-14,58.0,co COMMERCIAL INVOICE,USD
INVOICE,2015-05-02,5.4,co COMMERCIAL INVOICE,USD
INVOICE,2010-07-26,23.9,co TAX INVOICE,USD
INVOICE,2014-03-26,0.08,co TAX INVOICE,USD
INVOICE,2020-08-18,6.0,Jensen Group. INVOICE,USD
INVOICE,2018-07-21,52.99,co TAX INVOICE,USD
INVOICE,2009-12-14,3.0,Jensen Group. INVOICE,USD
INVOICE,,15.88,co COMMERCIAL INVOICE,USD
INVOICE,1998-07-29,6.0,co TAX INVOICE,USD
INVOICE,2014-02-12,6.0,Jensen Group. INVOICE,USD
INVOICE,1999-02-18,60.95,co TAX INVOICE,USD
INVOICE,2016-02-18,1.0,Jensen Group. INVOICE,USD
INVOICE,1905-07-03,6.0,co TAX INVOICE,UNK
INVOICE,1995-08-27,20.85,co TAX INVOICE,USD
INVOICE,2012-03-26,76.16,co COMMERCIAL INVOICE,UNK
INVOICE,1998-04-21,1.0,co TAX INVOICE,UNK
INVOICE,2010-11-02,31.9,co TAX INVOICE,USD
INVOICE,,0.21,co COMMERCIAL INVOICE,USD
INVOICE,2016-01-24,4.0,Jensen Group. INVOICE,USD
INVOICE,1994-06-02,1.0,Jensen Group. INVOICE,USD
INVOICE,1996-06-17,0.17,co COMMERCIAL INVOICE,UNK
INVOICE,2017-06-05,5.0,co COMMERCIAL INVOICE,UNK
INVOICE,1999-04-27,36.09,co TAX INVOICE,USD
INVOICE,,,co TAX INVOICE,UNK
INVOICE,2020-11-24,54.0,co COMMERCIAL INVOICE,USD
INVOICE,2008-05-31,3.0,co COMMERCIAL INVOICE,UNK
INVOICE,2014-05-21,62.08,co COMMERCIAL INVOICE,USD
INVOICE,2000-08-22,26.89,co COMMERCIAL INVOICE,USD
INVOICE,2003-03-29,,co TAX INVOICE,UNK
INVOICE,2006-06-04,55.43,co COMMERCIAL INVOICE,USD
INVOICE,2009-06-11,4.9,co COMMERCIAL INVOICE,UNK
INVOICE,2015-01-25,1.0,co TAX INVOICE,UNK
INVOICE,2008-07-09,20.18,co TAX INVOICE,USD
INVOICE,2018-05-07,,co TAX INVOICE,USD
INVOICE,2000-01-16,28.5,co COMMERCIAL INVOICE,USD
INVOICE,2016-07-31,23.14,Jensen Group. INVOICE,USD
INVOICE,2008-03-19,3.0,co COMMERCIAL INVOICE,USD
INVOICE,2002-04-20,96.36,co COMMERCIAL INVOICE,USD
INVOICE,2005-09-12,1.0,co TAX INVOICE,UNK
INVOICE,1998-04-19,4.0,Jensen Group. INVOICE,USD
INVOICE,2022-06-25,1.0,co TAX INVOICE,USD
INVOICE,2011-05-22,3.0,co COMMERCIAL INVOICE,USD
INVOICE,2016-02-08,3.0,co TAX INVOICE,UNK
INVOICE,2020-12-12,67.3,co COMMERCIAL INVOICE,USD
INVOICE,,45.03,co COMMERCIAL INVOICE,USD
INVOICE,2013-03-26,25.68,co COMMERCIAL INVOICE,UNK
INVOICE,2015-03-09,3.0,co COMMERCIAL INVOICE,USD
INVOICE,1996-06-10,26.58,co COMMERCIAL INVOICE,USD
INVOICE,2021-04-08,3.68,co COMMERCIAL INVOICE,USD
INVOICE,,3.0,co TAX INVOICE,USD
INVOICE,2011-06-07,87.39,Jensen Group. INVOICE,USD
INVOICE,2009-10-10,94.18,Jensen Group. INVOICE,USD
INVOICE,2017-02-12,67.79,Jensen Group. INVOICE,USD
INVOICE,2001-04-30,35.89,co TAX INVOICE,USD
INVOICE,2013-08-28,4.0,Jensen Group. INVOICE,USD
INVOICE,2002-09-01,3.0,co TAX INVOICE,UNK
INVOICE,2010-07-29,,co COMMERCIAL INVOICE,UNK
INVOICE,2004-07-31,2.18,co TAX INVOICE,USD
INVOICE,2013-05-13,65.48,co COMMERCIAL INVOICE,USD
INVOICE,2012-09-03,,co COMMERCIAL INVOICE,USD
INVOICE,1998-06-16,3.0,co COMMERCIAL INVOICE,USD
INVOICE,2016-02-24,6.0,Jensen Group. INVOICE,USD
INVOICE,2005-12-29,1.0,co TAX INVOICE,USD
INVOICE,2022-05-19,8.85,co COMMERCIAL INVOICE,USD
INVOICE,2015-10-15,5.0,COMMERCIAL INVOICE,UNK
INVOICE,1997-07-17,3.0,COMMERCIAL INVOICE,UNK
INVOICE,1998-08-21,6.0,COMMERCIAL INVOICE,UNK
INVOICE,2014-04-23,5.0,INVOICE,UNK
INVOICE,1994-01-13,5.0,COMMERCIAL INVOICE,UNK
INVOICE,1994-04-19,6.0,COMMERCIAL INVOICE,UNK
INVOICE,2002-07-27,5.0,TAX INVOICE,UNK
INVOICE,2009-02-26,6.0,COMMERCIAL INVOICE,UNK
INVOICE,2019-12-15,2.0,INVOICE,UNK
INVOICE,2006-03-30,5.0,INVOICE,UNK
INVOICE,1998-09-15,5.0,INVOICE,UNK
INVOICE,2018-03-17,1.0,COMMERCIAL INVOICE,UNK
INVOICE,2018-07-29,3.0,INVOICE,UNK
INVOICE,2004-11-15,5.0,COMMERCIAL INVOICE,UNK
INVOICE,2005-06-19,6.0,TAX INVOICE,UNK
INVOICE,2010-09-07,1.0,TAX INVOICE,UNK
INVOICE,2014-04-03,2.0,COMMERCIAL INVOICE,UNK
INVOICE,2017-04-25,2.0,COMMERCIAL INVOICE,UNK
INVOICE,2006-10-30,2.0,TAX INVOICE,UNK
INVOICE,2020-02-12,6.0,TAX INVOICE,UNK
INVOICE,2019-08-27,4.0,TAX INVOICE,UNK
INVOICE,2015-08-08,3.0,INVOICE,UNK
INVOICE,2009-02-22,3.0,COMMERCIAL INVOICE,UNK
INVOICE,2018-01-10,3.0,TAX INVOICE,UNK
INVOICE,2015-02-08,5.0,TAX INVOICE,UNK
INVOICE,2017-04-02,1.0,TAX INVOICE,UNK
INVOICE,2010-10-03,5.0,COMMERCIAL INVOICE,UNK
INVOICE,2018-09-18,3.0,INVOICE,UNK
INVOICE,2012-12-15,2.0,TAX INVOICE,UNK
INVOICE,2002-06-16,5.0,COMMERCIAL INVOICE,UNK
INVOICE,2022-07-18,5.0,COMMERCIAL INVOICE,UNK
INVOICE,2015-09-03,5.0,COMMERCIAL INVOICE,UNK
INVOICE,2006-03-15,2.0,TAX INVOICE,UNK
INVOICE,2022-03-14,2.0,INVOICE,UNK
INVOICE,2003-04-21,5.0,INVOICE,UNK
INVOICE,1997-11-02,2.0,TAX INVOICE,UNK
INVOICE,1998-12-30,3.0,COMMERCIAL INVOICE,UNK
INVOICE,2004-03-08,2.0,COMMERCIAL INVOICE,UNK
INVOICE,2019-05-17,6.0,TAX INVOICE,UNK
INVOICE,2002-02-23,2.0,INVOICE,UNK
INVOICE,2021-05-14,1.0,INVOICE,UNK
INVOICE,2014-08-31,4.0,TAX INVOICE,UNK
INVOICE,2021-10-20,3.0,INVOICE,UNK
INVOICE,2001-09-07,6.0,COMMERCIAL INVOICE,UNK
INVOICE,2004-06-06,2.0,TAX INVOICE,UNK
INVOICE,2015-01-16,3.0,INVOICE,UNK
INVOICE,2016-08-03,6.0,COMMERCIAL INVOICE,UNK
INVOICE,1996-05-04,2.0,INVOICE,UNK
INVOICE,2020-10-26,1.0,INVOICE,UNK
INVOICE,2017-12-13,4.0,COMMERCIAL INVOICE,UNK
INVOICE,1999-06-26,5.0,TAX INVOICE,UNK
INVOICE,2005-02-06,3.0,TAX INVOICE,UNK
INVOICE,2008-08-08,3.0,TAX INVOICE,UNK
INVOICE,1996-05-06,6.0,INVOICE,UNK
INVOICE,2008-11-17,5.0,TAX INVOICE,UNK
INVOICE,2018-05-21,3.0,TAX INVOICE,UNK
INVOICE,2014-08-18,1.0,TAX INVOICE,UNK
INVOICE,2004-06-18,2.0,TAX INVOICE,UNK
INVOICE,2003-10-01,5.0,INVOICE,UNK
INVOICE,2004-12-03,6.0,INVOICE,UNK
INVOICE,2019-05-20,5.0,INVOICE,UNK
INVOICE,2014-01-25,6.0,COMMERCIAL INVOICE,UNK
INVOICE,2016-09-29,1.0,COMMERCIAL INVOICE,UNK
INVOICE,2020-08-02,1.0,INVOICE,UNK
INVOICE,2022-03-28,1.0,TAX INVOICE,UNK
INVOICE,2006-08-20,1.0,TAX INVOICE,UNK
INVOICE,2010-08-09,2.0,INVOICE,UNK
INVOICE,2001-09-02,4.0,COMMERCIAL INVOICE,UNK
INVOICE,2022-03-18,5.0,INVOICE,UNK
INVOICE,2007-04-03,6.0,COMMERCIAL INVOICE,UNK
INVOICE,2016-12-08,2.0,COMMERCIAL INVOICE,UNK
INVOICE,2004-10-08,3.0,INVOICE,UNK
INVOICE,2002-05-01,6.0,TAX INVOICE,UNK
INVOICE,2021-03-12,5.0,TAX INVOICE,UNK
INVOICE,2001-04-27,3.0,COMMERCIAL INVOICE,UNK
INVOICE,2018-11-16,6.0,TAX INVOICE,UNK
INVOICE,2017-08-29,1.0,TAX INVOICE,UNK
INVOICE,2000-04-13,3.0,TAX INVOICE,UNK
INVOICE,2004-07-24,6.0,INVOICE,UNK
INVOICE,2000-10-12,1.0,COMMERCIAL INVOICE,UNK
INVOICE,2013-12-13,5.0,INVOICE,UNK
INVOICE,2010-01-27,5.0,COMMERCIAL INVOICE,UNK
INVOICE,2019-07-10,84.02,TAX INVOICE,UNK
INVOICE,2007-06-12,2.0,TAX INVOICE,UNK
INVOICE,1996-08-06,2.0,INVOICE,UNK
INVOICE,2018-03-20,2.0,TAX INVOICE,UNK
INVOICE,2020-09-16,5.0,COMMERCIAL INVOICE,UNK
INVOICE,1995-01-14,1.0,INVOICE,UNK
INVOICE,2018-04-09,4.0,COMMERCIAL INVOICE,UNK
INVOICE,2004-02-18,6.0,COMMERCIAL INVOICE,UNK
INVOICE,2020-11-18,3.0,COMMERCIAL INVOICE,UNK
INVOICE,2019-06-03,2.0,TAX INVOICE,UNK
INVOICE,2010-03-01,5.0,COMMERCIAL INVOICE,UNK
INVOICE,2012-01-01,2.0,COMMERCIAL INVOICE,UNK
INVOICE,2020-10-31,5.0,TAX INVOICE,UNK
INVOICE,2008-04-22,2.0,INVOICE,UNK
INVOICE,2003-01-18,4.0,TAX INVOICE,UNK
INVOICE,2006-09-03,1.0,TAX INVOICE,UNK
INVOICE,2012-01-09,6.0,COMMERCIAL INVOICE,UNK
INVOICE,2003-10-15,6.0,TAX INVOICE,UNK
INVOICE,2014-12-30,64.07,COMMERCIAL INVOICE,UNK
INVOICE,2022-04-30,3.0,INVOICE,UNK
INVOICE,1995-12-30,2.0,INVOICE,UNK
INVOICE,1995-04-28,3.0,TAX INVOICE,UNK
INVOICE,1999-09-15,2.0,TAX INVOICE,UNK
INVOICE,2002-07-06,6.0,TAX INVOICE,UNK
INVOICE,2000-07-11,1.0,TAX INVOICE,UNK
INVOICE,1997-10-27,6.0,TAX INVOICE,UNK
INVOICE,2015-03-30,5.0,COMMERCIAL INVOICE,UNK
INVOICE,2000-03-24,6.0,COMMERCIAL INVOICE,UNK
INVOICE,1999-10-10,534.93,COMMERCIAL INVOICE,UNK
INVOICE,1998-09-16,3.0,TAX INVOICE,UNK
INVOICE,1998-01-14,5.0,COMMERCIAL INVOICE,UNK
INVOICE,1993-10-07,3.0,INVOICE,UNK
INVOICE,1995-08-27,1.0,TAX INVOICE,UNK
INVOICE,2021-12-14,1.0,COMMERCIAL INVOICE,UNK
INVOICE,2011-01-08,3.0,INVOICE,UNK
INVOICE,2014-07-05,4.0,TAX INVOICE,UNK
INVOICE,2004-12-24,5.0,TAX INVOICE,UNK
INVOICE,1999-03-22,6.0,TAX INVOICE,UNK
INVOICE,2010-09-26,1.0,INVOICE,UNK
INVOICE,2017-05-21,4.0,TAX INVOICE,UNK
INVOICE,1996-12-09,6.0,COMMERCIAL INVOICE,UNK
INVOICE,1998-01-21,2.0,TAX INVOICE,UNK
INVOICE,1995-05-08,2.0,TAX INVOICE,UNK
INVOICE,1995-09-12,6.0,TAX INVOICE,UNK
INVOICE,1994-11-13,2.0,COMMERCIAL INVOICE,UNK
INVOICE,2013-10-15,3.0,TAX INVOICE,UNK
INVOICE,2002-04-10,2.0,TAX INVOICE,UNK
INVOICE,2010-08-02,3.0,INVOICE,UNK
INVOICE,2013-11-22,4.0,COMMERCIAL INVOICE,UNK
INVOICE,2018-10-19,3.0,TAX INVOICE,UNK
INVOICE,2013-08-07,3.0,COMMERCIAL INVOICE,UNK
INVOICE,2004-02-06,6.0,TAX INVOICE,UNK
INVOICE,1993-08-12,2.0,INVOICE,UNK
INVOICE,1998-05-12,2.0,INVOICE,UNK
INVOICE,2005-02-11,1.0,COMMERCIAL INVOICE,UNK
INVOICE,1999-04-16,6.0,TAX INVOICE,UNK
INVOICE,2002-02-05,6.0,TAX INVOICE,UNK
INVOICE,1998-08-11,5.0,COMMERCIAL INVOICE,UNK
INVOICE,2004-09-08,4.0,COMMERCIAL INVOICE,UNK
INVOICE,2014-10-11,1.0,COMMERCIAL INVOICE,UNK
INVOICE,1999-09-19,5.0,COMMERCIAL INVOICE,UNK
INVOICE,2005-02-19,2.0,TAX INVOICE,UNK
INVOICE,1993-06-03,4.0,INVOICE,UNK
INVOICE,2004-04-03,6.0,INVOICE,UNK
INVOICE,2014-10-18,5.0,COMMERCIAL INVOICE,UNK
INVOICE,2008-04-15,4.0,INVOICE,UNK
INVOICE,2007-01-09,3.0,COMMERCIAL INVOICE,UNK
INVOICE,2008-11-18,6.0,COMMERCIAL INVOICE,UNK
INVOICE,2017-12-14,5.0,TAX INVOICE,UNK
INVOICE,1996-08-09,4.0,COMMERCIAL INVOICE,UNK
INVOICE,1994-05-07,5.0,INVOICE,UNK
INVOICE,2018-11-28,4.0,TAX INVOICE,UNK
INVOICE,2013-11-17,5.0,INVOICE,UNK
INVOICE,2016-02-17,5.0,INVOICE,UNK
INVOICE,2019-05-30,3.0,COMMERCIAL INVOICE,UNK
INVOICE,2017-05-25,654.9,TAX INVOICE,UNK
INVOICE,2012-04-17,4.0,COMMERCIAL INVOICE,UNK
INVOICE,2010-11-09,4.0,TAX INVOICE,UNK
INVOICE,2021-06-10,4.0,COMMERCIAL INVOICE,UNK
INVOICE,2015-06-01,4.0,COMMERCIAL INVOICE,UNK
INVOICE,2006-06-24,1.0,TAX INVOICE,UNK
INVOICE,2009-05-21,4.0,COMMERCIAL INVOICE,UNK
INVOICE,2009-03-16,3.0,TAX INVOICE,UNK
INVOICE,2002-04-30,5.0,COMMERCIAL INVOICE,UNK
INVOICE,1998-09-05,1.0,INVOICE,UNK
INVOICE,2002-08-29,1.0,INVOICE,UNK
INVOICE,2022-02-11,4.0,COMMERCIAL INVOICE,UNK
INVOICE,1996-01-31,5.0,INVOICE,UNK
INVOICE,2012-07-04,2.0,COMMERCIAL INVOICE,UNK
INVOICE,2006-01-29,6.0,INVOICE,UNK
INVOICE,2013-10-08,6.0,INVOICE,UNK
INVOICE,1996-03-26,1.0,COMMERCIAL INVOICE,UNK
INVOICE,2004-09-16,2.0,TAX INVOICE,UNK
INVOICE,2005-09-07,5.0,TAX INVOICE,UNK
INVOICE,2022-12-20,6.0,COMMERCIAL INVOICE,UNK
INVOICE,2017-08-08,1.0,INVOICE,UNK
INVOICE,2008-11-20,6.0,TAX INVOICE,UNK
INVOICE,2015-09-20,5.0,INVOICE,UNK
INVOICE,2015-03-14,1.0,INVOICE,UNK
INVOICE,2022-06-24,6.0,INVOICE,UNK
INVOICE,1997-01-17,4.0,TAX INVOICE,UNK
INVOICE,1995-10-01,3.0,COMMERCIAL INVOICE,UNK
INVOICE,1995-09-29,2.0,INVOICE,UNK
INVOICE,2010-12-10,3.0,COMMERCIAL INVOICE,UNK
INVOICE,2007-01-16,1.0,INVOICE,UNK
INVOICE,2016-05-11,4.0,COMMERCIAL INVOICE,UNK
INVOICE,2015-05-27,2.0,TAX INVOICE,UNK
INVOICE,1999-10-18,2.0,INVOICE,UNK
INVOICE,2004-07-04,5.0,COMMERCIAL INVOICE,UNK
INVOICE,2007-09-11,1.0,COMMERCIAL INVOICE,UNK
INVOICE,2005-10-31,5.0,INVOICE,UNK
INVOICE,2020-11-10,6.0,INVOICE,UNK
INVOICE,2012-06-18,1.0,TAX INVOICE,UNK
INVOICE,2022-04-03,4.0,COMMERCIAL INVOICE,UNK
INVOICE,2004-12-04,3.0,TAX INVOICE,UNK
INVOICE,1994-11-01,6.0,TAX INVOICE,UNK
INVOICE,2002-11-24,3.0,TAX INVOICE,UNK
INVOICE,2018-04-15,5.0,TAX INVOICE,UNK
INVOICE,2004-07-31,1.0,=) UJ,USD
INVOICE,2012-06-13,750.14,=) UJ,USD
INVOICE,2011-11-22,3.0,=) a,USD
INVOICE,2002-12-01,1.0,=) a,USD
INVOICE,2016-06-11,59.42,=) UJ,USD
INVOICE,1998-07-16,83.36,=) UJ,USD
INVOICE,2005-02-21,83.33,=) UJ,USD
INVOICE,1995-01-14,3.0,=) a,USD
INVOICE,2000-09-13,2.0,=) a,USD
INVOICE,1995-05-28,3.44,=) UJ,USD
INVOICE,2005-11-26,19.38,=) UJ,USD
INVOICE,2021-05-01,2.0,=) a,USD
INVOICE,2003-02-25,90.89,=) UJ,USD
INVOICE,2022-11-10,4.0,=) a,USD
INVOICE,2013-07-22,4.0,=) a,USD
INVOICE,2004-10-07,135.87,=) UJ,USD
INVOICE,2000-05-03,98.93,=) UJ,USD
INVOICE,2013-06-10,5.0,=) a,USD
INVOICE,2001-12-13,5.0,=) a,USD
INVOICE,1996-05-14,50.84,=) UJ,USD
INVOICE,,8.14,=) UJ,USD
INVOICE,2003-08-15,2.0,=) a,USD
INVOICE,2001-02-14,2.0,=) a,USD
INVOICE,2007-04-12,52.88,=) UJ,USD
INVOICE,2014-12-12,46.5,=) UJ,USD
INVOICE,1999-09-11,54.97,=) UJ,USD
INVOICE,1997-11-06,6.0,=) a,USD
INVOICE,2021-10-01,4.0,=) a,USD
INVOICE,2009-03-16,6.0,=) a,USD
INVOICE,2003-12-21,3.0,=) a,USD
INVOICE,2014-06-02,5.0,=) a,USD
INVOICE,2016-10-11,3.0,=) a,USD
INVOICE,2012-11-02,805.94,=) UJ,USD
INVOICE,2015-07-02,36.0,=) UJ,USD
INVOICE,1997-09-02,152.07,=) UJ,USD
INVOICE,2014-01-18,35.1,=) UJ,USD
INVOICE,2008-04-09,33.65,=) UJ,USD
INVOICE,2017-06-16,58.96,=) UJ,USD
INVOICE,1995-05-10,88.19,=) UJ,USD
INVOICE,2010-01-24,96.29,=) UJ,USD
INVOICE,1994-08-30,10.08,=) UJ,USD
INVOICE,2022-03-16,10.59,=) UJ,USD
INVOICE,2008-10-22,1.0,=) UJ,USD
INVOICE,1994-05-02,50.19,=) UJ,USD
INVOICE,2013-03-30,57.88,=) UJ,USD
INVOICE,2008-02-08,5.0,=) a,USD
INVOICE,2022-03-07,4.0,=) a,USD
INVOICE,2009-12-01,69.06,=) UJ,USD
INVOICE,2005-10-19,18.78,=) UJ,USD
INVOICE,2014-02-13,2.0,=) a,USD
INVOICE,2017-01-08,44.35,=) UJ,USD
INVOICE,2015-08-15,339.77,=) UJ,USD
INVOICE,2015-10-13,55.19,=) UJ,USD
INVOICE,2004-01-12,3.0,=) a,USD
INVOICE,2019-12-22,5.0,=) a,USD
INVOICE,1999-02-22,2.0,=) a,USD
INVOICE,2022-08-25,5.0,=) a,USD
INVOICE,1999-03-15,59.7,=) UJ,USD
INVOICE,2008-01-29,5.0,=) a,USD
INVOICE,2018-06-01,12.3,=) UJ,USD
INVOICE,2020-04-24,404.97,=) a,USD
INVOICE,1995-04-17,0.12,=) UJ,USD
INVOICE,2009-07-11,724.98,=) UJ,USD
INVOICE,2014-01-06,3.0,=) a,USD
INVOICE,1996-06-18,1.0,=) UJ,USD
INVOICE,2002-06-19,1.0,=) UJ,USD
INVOICE,1998-11-29,6.0,=) a,USD
INVOICE,1993-05-04,133.1,=) UJ,USD
INVOICE,2007-11-28,76.58,=) UJ,USD
INVOICE,2012-10-21,11.36,=) UJ,USD
INVOICE,,94.05,=) UJ,USD
INVOICE,1996-03-23,1.0,=) UJ,USD
INVOICE,2005-03-29,99.15,=) UJ,USD
INVOICE,2013-09-20,75.42,=) UJ,USD
INVOICE,2014-06-02,1.0,=) UJ,USD
INVOICE,1994-04-04,1.0,=) UJ,USD
INVOICE,2010-07-10,91.86,=) UJ,USD
INVOICE,1999-04-15,2.0,=) a,USD
INVOICE,2009-06-22,3.0,=) a,USD
INVOICE,2018-10-27,20.14,=) UJ,USD
INVOICE,1995-08-02,4.0,=) a,USD
INVOICE,2016-03-04,89.49,=) UJ,USD
INVOICE,1997-02-03,3.0,=) a,USD
INVOICE,2013-02-09,3.0,=) a,USD
INVOICE,2007-02-10,5.0,=) a,USD
INVOICE,1997-09-20,50.55,=) UJ,USD
INVOICE,2001-06-23,99.49,=) UJ,USD
INVOICE,2006-02-23,4.0,=) a,USD
INVOICE,2014-01-31,98.99,=) UJ,USD
INVOICE,2008-03-26,915.33,=) UJ,USD
INVOICE,2004-11-05,7.93,=) UJ,USD
INVOICE,1998-08-03,5.0,=) a,USD
INVOICE,2001-04-01,58.23,=) UJ,USD
INVOICE,2001-05-28,1.0,=) a,USD
INVOICE,2008-10-30,36.04,=) UJ,USD
INVOICE,2017-01-11,4.0,=) a,USD
INVOICE,2016-03-28,99.87,=) UJ,USD
INVOICE,2013-04-30,943.6,=) UJ,USD
INVOICE,2001-07-21,45.4,=) UJ,USD
INVOICE,2001-07-09,3.0,=) a,USD
INVOICE,2003-08-01,1.0,=) a,USD
INVOICE,2017-10-12,53.61,=) UJ,USD
INVOICE,1994-01-12,54.9,=) UJ,USD
INVOICE,2022-05-28,5.0,=) a,USD
INVOICE,2004-09-17,63.25,=) UJ,USD
INVOICE,2003-08-31,85.59,=) UJ,USD
INVOICE,1994-01-09,48.1,=) UJ,USD
INVOICE,2012-12-04,4.0,=) a,USD
INVOICE,2009-02-08,3.0,=) a,USD
INVOICE,1996-08-10,229.24,=) UJ,USD
INVOICE,1998-07-26,81.6,=) UJ,USD
INVOICE,2005-10-03,5.0,=) a,USD
INVOICE,2022-01-03,49.76,=) UJ,USD
INVOICE,2010-06-12,6.0,=) a,USD
INVOICE,2014-10-11,575.41,=) UJ,USD
INVOICE,2021-12-17,5.0,=) a,USD
INVOICE,2016-04-23,25.82,=) UJ,USD
INVOICE,2015-08-04,2.0,=) a,USD
INVOICE,1997-12-03,3.0,=) a,USD
INVOICE,2002-11-13,82.59,=) UJ,USD
INVOICE,2016-10-07,2.0,=) a,USD
INVOICE,2018-10-20,2.0,=) a,USD
INVOICE,2013-09-10,28.52,=) UJ,USD
INVOICE,1999-09-18,93.09,=) UJ,USD
INVOICE,2011-01-13,23.92,=) a,USD
INVOICE,1995-03-30,1.55,=) UJ,USD
INVOICE,2009-08-08,4.0,=) a,USD
INVOICE,2002-08-13,33.01,=) UJ,USD
INVOICE,2003-07-07,6.0,=) a,USD
INVOICE,1993-11-14,367.08,=) UJ,USD
INVOICE,2019-03-11,16.5,=) UJ,USD
INVOICE,1993-06-20,89.41,=) UJ,USD
INVOICE,2010-10-06,367.16,=) UJ,USD
INVOICE,2022-07-08,6.0,=) a,USD
INVOICE,2012-12-16,2.0,=) a,USD
INVOICE,2021-02-23,6.0,=) a,USD
INVOICE,2011-08-04,235.9,=) UJ,USD
INVOICE,2006-01-13,3.0,=) a,USD
INVOICE,2021-01-26,6.0,=) a,USD
INVOICE,1997-12-06,3.0,=) a,USD
INVOICE,2001-10-05,5.04,=) UJ,USD
INVOICE,2013-07-27,19.05,=) UJ,USD
INVOICE,2012-03-18,2.0,=) a,USD
INVOICE,1997-09-29,4.0,=) a,USD
INVOICE,2008-03-18,3.0,=) a,USD
INVOICE,2015-12-15,62.35,=) UJ,USD
INVOICE,2017-05-31,89.19,=) UJ,USD
INVOICE,2005-07-02,5.0,=) a,USD
INVOICE,2004-07-31,59.69,=) a,USD
INVOICE,1993-01-26,29.59,=) UJ,USD
INVOICE,2001-04-30,25.25,=) UJ,USD
INVOICE,2021-10-12,86.07,=) UJ,USD
INVOICE,2012-09-28,1.0,=) a,USD
INVOICE,2008-10-20,17.9,=) UJ,USD
INVOICE,2001-03-05,25.38,=) UJ,USD
INVOICE,2017-02-16,18.48,=) UJ,USD
INVOICE,2020-07-09,1.0,=) a,USD
INVOICE,2014-11-10,80.89,=) UJ,USD
INVOICE,2018-12-19,1.0,=) a,USD
INVOICE,2005-04-17,20.95,=) UJ,USD
INVOICE,2016-09-04,275.95,=) UJ,USD
INVOICE,2019-08-19,53.92,=) UJ,USD
INVOICE,2016-01-21,2.86,=) UJ,USD
INVOICE,2009-08-18,274.23,=) UJ,USD
INVOICE,1999-09-16,232.07,=) UJ,USD
